window_id,window_start,window_end,window_rows,time_span_hours,embedding_00,embedding_01,embedding_02,embedding_03,embedding_04,embedding_05,embedding_06,embedding_07,token_id,token_distance
window_050712_050759,2024-06-25T07:00:00,2024-06-25T10:55:00,48,3.9166666666666665,2.614703365462001,-5.758009372220295,0.7240141293444629,-0.2542305386990389,-1.6288520022953532,1.8438996232399392,0.0023005880024652174,-0.43330568280697396,2,5.851293156672449
window_050724_050771,2024-06-25T08:00:00,2024-06-25T11:55:00,48,3.9166666666666665,2.439030546969856,-5.717825546722034,0.16409510811782993,-0.0336980443683181,-1.8031062499218857,1.788810925873522,-0.6375833846765956,-0.4295110593099887,2,5.860050327250013
window_050736_050783,2024-06-25T09:00:00,2024-06-25T12:55:00,48,3.9166666666666665,2.2724576520836703,-5.669070767468624,-0.3641187130504493,0.13425467536842317,-1.9615728732130124,1.6923270145816613,-1.2075417921140688,-0.4219483669509442,2,5.963062495766272
window_050748_050795,2024-06-25T10:00:00,2024-06-25T13:55:00,48,3.9166666666666665,2.1194680909021852,-5.614137156228147,-0.704830251276594,0.1972415717768896,-2.0389068565482247,1.5527277717126688,-1.5975415567105375,-0.4065968726194089,2,6.0380642515303835
window_050760_050807,2024-06-25T11:00:00,2024-06-25T14:55:00,48,3.9166666666666665,2.2785086995888664,-4.455494465216936,-0.4836667551543431,0.04516898921216724,-1.4658628146961337,0.8859604991820361,-1.6618415267218543,-0.6660749395536006,2,4.643546103978216
window_050772_050819,2024-06-25T12:00:00,2024-06-25T15:55:00,48,3.9166666666666665,2.2819550433592233,-4.008599502982337,0.12263253158654056,-0.3099042564057799,-1.354217758123306,0.5150292037604751,-1.3373585706075626,-0.5755146735529938,2,3.9268566540103884
window_050784_050831,2024-06-25T13:00:00,2024-06-25T16:55:00,48,3.9166666666666665,2.5048070113574226,-3.044125832212242,0.690128202554626,-0.2736229133521948,-0.9054880175023968,0.23706026320198215,-0.7821617291777845,-0.6571526656825724,2,2.7278123489417405
window_050796_050843,2024-06-25T14:00:00,2024-06-25T17:55:00,48,3.9166666666666665,2.7992003154907477,-1.198377699568794,1.0945377378338494,0.16723489195151717,0.07947625471967688,-0.10033883279296041,-0.14093116455567806,-1.103574052308328,2,1.3013215024597315
window_050808_050855,2024-06-25T15:00:00,2024-06-25T18:55:00,48,3.9166666666666665,2.5900658327527384,-0.18701368771529167,1.405199871606019,0.6489702178262529,0.777817122276071,-0.18285243651046615,0.47410571076148383,-1.3336702567496148,2,2.016348020104774
window_050820_050867,2024-06-25T16:00:00,2024-06-25T19:55:00,48,3.9166666666666665,1.982974825671631,-0.3895269424465678,1.566146927849989,0.586894405045803,0.9569169782797159,-0.4463624451021875,0.7356751076820295,-1.1450304781305118,2,2.139198686247139
window_050832_050879,2024-06-25T17:00:00,2024-06-25T20:55:00,48,3.9166666666666665,0.8858810805587747,-0.08779550951201825,1.272532675252148,0.3823621389770179,0.8147913863864252,-1.0300906502398397,0.7299021533866928,-1.1520851401299044,2,2.5406945485946704
window_050844_050891,2024-06-25T18:00:00,2024-06-25T21:55:00,48,3.9166666666666665,-0.8198976317266644,2.4478197769499945,0.9052701115177342,0.06282855030525428,0.36524060073186837,-1.7398935752953653,0.47736100650891916,-0.8839816696733491,0,2.897616057545093
window_050856_050903,2024-06-25T19:00:00,2024-06-25T22:55:00,48,3.9166666666666665,-1.745798060062891,3.150380317665961,0.5241458702505066,-0.36453976063417026,-0.3578247462262676,-1.7919230915143622,0.34055470188637516,-1.1021600458477754,3,3.3871004839941943
window_050868_050915,2024-06-25T20:00:00,2024-06-25T23:55:00,48,3.9166666666666665,-2.3842978110593993,3.178195928306974,0.0949375256872533,-0.772836915187662,-0.987031105913811,-2.0459999017787593,0.14939430027750122,-1.2419880941259538,4,3.303664696202646
window_050880_050927,2024-06-25T21:00:00,2024-06-26T00:55:00,48,3.9166666666666665,-3.0804269880450263,2.5876069815126166,-2.5086259216714146,-1.5714073176751024,-1.938712087402493,-2.2738014460276883,1.2793186983128553,-0.9050176169206295,4,4.577362803658023
window_050892_050939,2024-06-25T22:00:00,2024-06-26T01:55:00,48,3.9166666666666665,-3.2109290132796855,1.4542414682685987,-3.4440893224984346,-1.3178430430039283,-1.8960786695830667,-1.5075840123035846,1.352434216948191,-0.42154221377014267,5,4.016467531429861
window_050904_050951,2024-06-25T23:00:00,2024-06-26T02:55:00,48,3.9166666666666665,-2.632767405880393,-0.8570965700023494,-3.360921159902344,-0.7008635692669353,-0.6519043199653122,-1.2349269011670518,1.2401703789155065,-0.4581003628317859,5,2.9234720422565044
window_050916_050963,2024-06-26T00:00:00,2024-06-26T03:55:00,48,3.9166666666666665,-3.1500437141860784,-2.0309855671886625,-0.707716698172796,-0.11424415468710802,-0.1887087395511637,0.12076171090939207,0.5651013007376443,-0.17002238462368152,1,2.5736539039238093
window_050928_050975,2024-06-26T01:00:00,2024-06-26T04:55:00,48,3.9166666666666665,-3.265583385150704,-2.2925801105224095,-0.02996953485462995,-0.12061405030448363,-0.09647586620503097,0.451622693889972,1.047101394475689,-0.001314157979875917,1,2.543803460812007
window_050940_050987,2024-06-26T02:00:00,2024-06-26T05:55:00,48,3.9166666666666665,-2.384866908670405,-1.255775785080915,0.45390951997961676,0.22797323060491326,0.7466762337502855,0.3931937124328298,1.2570785678639467,-0.22898336154782362,1,1.9860924693430582
window_050952_050999,2024-06-26T03:00:00,2024-06-26T06:55:00,48,3.9166666666666665,-2.2967747307906183,-1.5699329764331387,1.2031441121191009,0.1624615620192412,0.6341072188550777,0.441652496081585,1.6952345134700038,-0.012101355388871254,1,2.262821023726673
window_050964_051011,2024-06-26T04:00:00,2024-06-26T07:55:00,48,3.9166666666666665,-1.933956481931377,-1.2726850433900236,1.6677919704633226,0.08366026179961472,0.7725344626985432,0.04298972198383486,1.7031298548018652,-0.1696166614051346,1,2.4600644589963125
