seed,design,horizon_hours,horizon_steps,config_id,split_id,cutoff,elapsed_sec,mae,rmse,smape,nmae,nrmse,nrmse_std,nmse,baseline_mae,skill_vs_persistence
123,raw_window_gb,6,72,hgb_deeper,2,2024-12-18 05:00:00,37.42,1.1254157594362237,1.2461859780116802,26.119865937331134,0.4557573157607306,0.5046653838949106,2.191912729494869,4.804481413721646,3.3038736888888884,0.659364774482625
42,statistical_feature_gb,6,72,hgb_deeper,1,2024-01-31 05:00:00,6.4,0.8112346224870117,0.9499292785360828,35.128963912441435,0.3754560274629419,0.43964675989356744,2.160464754726708,4.667607956416335,3.1509695,0.7425444383928324
42,statistical_feature_gb,6,72,hgb_deeper,2,2024-12-18 05:00:00,5.43,1.3166798091966319,1.401102372047838,29.85347824421461,0.5332131263706674,0.567401558789618,2.4643947041653576,6.073241257918261,3.3038736888888884,0.6014739264318205
123,statistical_feature_gb,6,72,hgb_deeper,1,2024-01-31 05:00:00,5.52,0.6774791881090635,0.805348938801776,30.700396971440313,0.31355126816018086,0.37273201229629704,1.831639509226584,3.354903291759801,3.1509695,0.7849934161869682
123,statistical_feature_gb,6,72,hgb_deeper,2,2024-12-18 05:00:00,4.99,1.6480241487983573,1.718395722728614,35.82372707781174,0.6673969651371017,0.6958951973427517,3.0224810144052836,9.135391482440394,3.3038736888888884,0.5011842753426262
42,pca_embedding_gb,6,72,hgb_regularized,1,2024-01-31 05:00:00,2.36,1.3150121854733907,1.3693321425196654,51.473329188839145,0.6086146196639992,0.6337550102726094,3.1143306120506873,9.699055161156007,3.1509695,0.582664260934276
42,pca_embedding_gb,6,72,hgb_regularized,2,2024-12-18 05:00:00,2.12,0.8400600359054162,0.9738594590202148,20.47160036915892,0.3401973926808264,0.3943818710994356,1.7129184428565187,2.9340895918780006,3.3038736888888884,0.7457348207722589
123,pca_embedding_gb,6,72,hgb_regularized,1,2024-01-31 05:00:00,2.32,1.7080520104160908,1.7561032263642211,61.48287227558203,0.7905215146820048,0.8127606032940516,3.993980617239859,15.951881170887683,3.1509695,0.45792810439008724
123,pca_embedding_gb,6,72,hgb_regularized,2,2024-12-18 05:00:00,2.13,0.7739982586916405,0.9015173111157535,19.02969850223957,0.3134444900269516,0.3650856195862886,1.5856760587592529,2.514368563322278,3.3038736888888884,0.7657300698085493
42,token_state_gb,6,72,hgb_fast_shallow,1,2024-01-31 05:00:00,0.8,0.6288428498566329,0.7513093482919203,29.435673839489823,0.2910413729406954,0.34772138107304773,1.7087349590727774,2.9197751603574464,3.1509695,0.8004287729040025
42,token_state_gb,6,72,hgb_fast_shallow,2,2024-12-18 05:00:00,0.68,1.0819074543112086,1.2139537862141898,25.390898421110553,0.43813784651941734,0.4916123791795081,2.1352196252977222,4.559162848256544,3.3038736888888884,0.6725336511434268
123,token_state_gb,6,72,hgb_fast_shallow,1,2024-01-31 05:00:00,0.74,0.5964192344898824,0.703857157425193,28.290857654364988,0.27603505851064103,0.32575953355892734,1.6008124134490456,2.562600383052558,3.1509695,0.8107188170813455
123,token_state_gb,6,72,hgb_fast_shallow,2,2024-12-18 05:00:00,0.64,0.9904385215241186,1.1270422027459517,23.560610538098224,0.40109586009528353,0.45641597317765703,1.98235110526467,3.9297159045440595,3.3038736888888884,0.7002190112305935
42,raw_window_gb,12,144,hgb_fast_shallow,1,2024-01-31 05:00:00,14.46,1.6699928131731063,1.7324617308685841,56.45717120576733,0.6762935701671393,0.7015914798584265,3.356858648072299,11.268499983137781,4.004803638888889,0.5830025730751085
42,raw_window_gb,12,144,hgb_fast_shallow,2,2024-12-18 05:00:00,14.16,1.3318103666445698,1.4390039290122163,30.760708011046873,0.4794137931021141,0.5180004219630053,2.5072933670231916,6.286520028318493,3.0223584999999997,0.5593473222306629
123,raw_window_gb,12,144,hgb_fast_shallow,1,2024-01-31 05:00:00,17.08,2.4302697043497647,2.577672925300646,71.29276227013915,0.9841813460866508,1.0438749266605654,4.994559762575014,24.945627221933382,4.004803638888889,0.39316133251986585
123,raw_window_gb,12,144,hgb_fast_shallow,2,2024-12-18 05:00:00,15.56,1.1185424434042874,1.2435691862672815,26.59815977973132,0.402643416036172,0.4476494818668243,2.1667715489162593,4.694898945192964,3.0223584999999997,0.6299107326168625
42,statistical_feature_gb,12,144,hgb_deeper,1,2024-01-31 05:00:00,12.25,2.6606747468187057,2.7085188478832567,76.22890123207209,1.077488004370862,1.0968633320160766,5.248089903507029,27.542447635292426,4.004803638888889,0.3356291628589
42,statistical_feature_gb,12,144,hgb_deeper,2,2024-12-18 05:00:00,7.42,1.213151945336848,1.339997788708141,28.392084376206416,0.43670014161885806,0.48236103181231715,2.334786931235087,5.451230014266154,3.0223584999999997,0.598607529538453
123,statistical_feature_gb,12,144,hgb_deeper,1,2024-01-31 05:00:00,8.01,3.035035781984069,3.083788431338319,82.30191999589074,1.2290922262611306,1.248835486846932,5.975221085762952,35.70326702374619,4.004803638888889,0.24215116273009718
123,statistical_feature_gb,12,144,hgb_deeper,2,2024-12-18 05:00:00,7.58,1.1195506217342364,1.257862131667606,26.581928743418054,0.40300633151527426,0.4527945350520122,2.191675308020001,4.8034406557845655,3.0223584999999997,0.6295771592404364
42,pca_embedding_gb,12,144,hgb_regularized,1,2024-01-31 05:00:00,4.25,1.5025142020489373,1.620048115309619,51.15778274482283,0.6084700999399907,0.6560675681373235,3.139043379298081,9.853593337115116,4.004803638888889,0.6248220044839393
42,pca_embedding_gb,12,144,hgb_regularized,2,2024-12-18 05:00:00,4.37,0.8253488429855348,1.004335967623153,20.51173761928821,0.29710207200522226,0.3615323381212254,1.749936090593518,3.062276321161725,3.0223584999999997,0.7269189466727876
123,pca_embedding_gb,12,144,hgb_regularized,1,2024-01-31 05:00:00,4.14,1.6701225060377938,1.7558611493041896,55.69244655685806,0.6763460916209999,0.7110674944309575,3.402197912274137,11.574950634282496,4.004803638888889,0.5829701887495962
123,pca_embedding_gb,12,144,hgb_regularized,2,2024-12-18 05:00:00,4.11,0.9097662125293601,1.0809886130400397,22.29278974986655,0.32748992026823925,0.3891251068899554,1.883494217533774,3.547550467483164,3.0223584999999997,0.6989879882785751
42,token_state_gb,12,144,hgb_fast_shallow,1,2024-01-31 05:00:00,1.32,0.5608547790394819,0.675217145564681,24.69278377027467,0.22712821149284546,0.27344130490259105,1.308316642168545,1.711692436175177,4.004803638888889,0.8599544872929045
42,token_state_gb,12,144,hgb_fast_shallow,2,2024-12-18 05:00:00,1.33,1.007148933328168,1.1919370870633115,24.215589032952042,0.36254492564290475,0.4290633969818085,2.076808750865762,4.313134587672608,3.0223584999999997,0.666767217391671
123,token_state_gb,12,144,hgb_fast_shallow,1,2024-01-31 05:00:00,1.27,0.5810307493053553,0.6993508475883959,25.398909075279164,0.23529883286023165,0.28321468079632084,1.3550786715426026,1.836238206069665,4.004803638888889,0.8549165448417652
123,token_state_gb,12,144,hgb_fast_shallow,2,2024-12-18 05:00:00,1.23,0.9510357453632073,1.1290246044987917,23.095454514907786,0.342345776455389,0.40641669542795555,1.9671912251198382,3.8698413161884906,3.0223584999999997,0.6853332438727766
